qtr,down,time,TimeUnder,TimeSecs,yrdline100,ydstogo,GoalToGo,FirstDown,DefensiveTeam,Yards.Gained,Touchdown,ExPointResult,TwoPointConv,play_type,PassAttempt,PassOutcome,PassLength,QBHit,PassLocation,InterceptionThrown,RushAttempt,RunLocation,RunGap,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,Sack,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,Season,TimeSecs_Remaining,Under_TwoMinute_Warning,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa
1,2,04:49:00,5,2989,37,7,0,1,NYJ,0,0,NA,NA,No Play,1,Incomplete Pass,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,3,3,NE,NYJ,3,3,2,2010,1189,0,0.004402591508149213,0.3996092662852764,0.0630146161651782,2.3763708347776993e-4,0.09270045610027167,0.0031319413288195246,0.4369034915288273,0,0,2.016169200889715,4.147549630029075
1,1,04:40:00,5,2980,1,1,1,0,NYJ,0,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,3,3,NE,NYJ,3,3,2,2010,1180,0,5.387912530895189e-4,0.07197719119003106,0.006545150418108274,7.887046123676605e-5,0.010819184227540786,0.0018900882557640031,0.9081507241942296,0,0,6.16371883091879,-0.6816065991929614
1,2,04:04:00,5,2944,1,1,1,0,NYJ,1,1,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,3,3,NE,NYJ,3,3,2,2010,1144,0,8.731703875957723e-4,0.13313497479086994,0.010568849828401752,1.649981826171301e-4,0.016126895685349717,0.0036977243797296612,0.8354333867454361,0,0,5.482112231725829,1.5178877682741714
1,1,02:31:00,3,2851,32,10,0,0,NYJ,-12,0,NA,NA,Sack,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,0,NA,1,10,10,NE,NYJ,3,3,2,2010,1051,0,0.009524639139122713,0.38156269846180507,0.03658653525116515,8.722431377934192e-5,0.07085945771741903,0.0034346712388943824,0.4979447738778143,0,0,2.486589396690545,-0.7440940252119552
1,2,02:01:00,3,2821,44,22,0,0,NYJ,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,10,10,NE,NYJ,3,3,2,2010,1021,0,0.017046038000493268,0.3933578924983986,0.068699472388068,5.710762374424523e-4,0.1387032474007501,0.004700025822832995,0.37692224765201465,0,0,1.7424953714785896,-0.6759284174731754
1,3,01:54:00,2,2814,44,22,0,0,NYJ,19,0,NA,NA,Pass,1,Complete,Deep,0,middle,0,0,NA,NA,NA,NA,0,NA,0,10,10,NE,NYJ,3,3,2,2010,1014,0,0.019416911340960342,0.4256729068422384,0.08722195957715283,7.805462868047141e-4,0.17799133273968398,0.006578996603420415,0.2823373466097393,0,0,1.0665669540054141,-1.6918192750369923
1,4,01:07:00,2,2767,25,3,0,0,NYJ,25,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,10,10,NE,NYJ,2,2,2,2010,967,0,0.016778124753685387,0.6620580976747041,0.050013020266892576,4.3861460980450186e-4,0.100484493783121,0.005805741787391765,0.16442190712440063,0,0,-0.6252523210315781,7.625252321031578
2,1,12:06:00,13,2526,67,10,0,1,NYJ,35,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,726,0,0.10841065881541173,0.26406114623355526,0.0757544181077291,0.0022214495294267662,0.19944536675935762,0.004674843745020435,0.3454321168094992,0,0,2.0664681838124968,0.29853620258664115
2,1,11:29:00,12,2489,32,10,0,0,NYJ,4,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,guard,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,689,0,0.04971535893502082,0.3700097843040763,0.028930133405815663,9.522341422988426e-5,0.07637293566924287,0.003938837377284388,0.47093772689432994,0,0,2.365004386399138,-0.3579464721932446
2,2,10:55:00,11,2455,28,6,0,0,NYJ,4,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,655,0,0.05359519012879065,0.4042705878194138,0.028004951453419386,1.2861465975227436e-4,0.07534609913742844,0.003968062366282783,0.43468649443491264,0,0,2.0070579142058933,-0.5155631647405357
2,3,10:18:00,11,2418,24,2,0,1,NYJ,3,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,618,0,0.05770802356751042,0.4565040392508322,0.025925074184923937,1.4569321565986043e-4,0.07131988027699515,0.003772759852442692,0.3846245296516358,0,0,1.4914947494653576,0.8455562692389522
2,1,09:40:00,10,2380,21,10,0,1,NYJ,13,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,580,0,0.05359022493228713,0.3875711807358784,0.01973785489063405,3.364794461178225e-5,0.054107808548029386,0.0035125199957013226,0.4814467629528578,0,0,2.33705101870431,0.7787555773247608
2,1,09:07:00,10,2347,8,8,1,1,NYJ,0,0,NA,NA,No Play,1,Incomplete Pass,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,547,0,0.028031746176934994,0.3540862886161175,0.00781400254246211,7.377847975801201e-6,0.01675471805161685,0.0019320219221841488,0.5913738448427085,0,0,3.1158065960290706,-1.8307239401906068
2,1,09:03:00,10,2343,18,18,1,0,NYJ,14,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,543,0,0.03927416260228896,0.5260622890274798,0.010484089132671357,4.394284549367171e-6,0.019394568134787456,0.001475744190766186,0.4033047526274567,0,0,1.2850826558384638,2.2083629519483967
2,2,08:21:00,9,2301,4,4,1,0,NYJ,4,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,14,14,NE,NYJ,1,1,2,2010,501,0,0.031454104379683295,0.31163164177545966,0.008183096792300603,3.8749197139417195e-5,0.020057624978921957,0.0031276767988828525,0.6255071060776122,0,0,3.4934456077868608,3.5065543922131392
2,1,06:08:00,7,2168,75,10,0,0,NYJ,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,368,0,0.46342859804794057,0.13277700711071364,0.03571663395141611,0.003514986762064797,0.18240138631094746,0.004344326729785808,0.17781706108713174,0,0,1.3062430434329095,-0.1431871638660569
2,2,05:31:00,6,2131,74,9,0,0,NYJ,8,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,331,0,0.5026876935468377,0.11358747872375043,0.036953632443712296,0.0038734369592600907,0.19323945870191073,0.004497366827416949,0.14516093279711187,0,0,1.1630558795668526,0.32626191670575055
2,3,04:45:00,5,2085,66,1,0,0,NYJ,0,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,285,0,0.5064606415438496,0.10183911368818008,0.03032681881612693,0.0024413179206464438,0.1555927007868562,0.0035151905314061726,0.1998242167129345,0,0,1.4893177962726032,-0.22132025670383548
2,4,04:06:00,5,2046,66,1,0,1,NYJ,31,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,246,0,0.5745204276977054,0.04459178753071905,0.038870731875083275,0.0025437967668822566,0.21350236792246788,0.004996475587626236,0.1209744126195159,0,0,1.2679975395687677,-2.5253486877294566
2,1,02:19:00,3,1939,50,10,0,0,NYJ,-4,0,NA,NA,Sack,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,0,NA,1,21,21,NE,NYJ,1,1,2,2010,139,0,0.534222594548139,0.15526297330334055,0.015511387657994674,3.6721710773446136e-4,0.09231921602218068,0.003771076696875298,0.19854553466373528,0,0,1.1749363291262873,-0.29752946746591935
2,2,02:00:00,2,1920,54,14,0,0,NYJ,-6,0,NA,NA,Sack,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,0,NA,1,21,21,NE,NYJ,1,1,2,2010,120,0,0.594233620074577,0.13212053342148256,0.018202732755696185,7.96652308004631e-4,0.11181173672833082,0.003905557915222616,0.1389291667966861,0,0,0.877406861660368,-0.7364433495689984
2,3,01:16:00,2,1876,60,20,0,0,NYJ,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,right,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,76,1,0.7769173191414005,0.10710454876310428,0.013984218917696812,0.0017287934446708136,0.047993670049726135,0.001506801520843669,0.050764648162558,0,0,0.1409635120913696,-0.0577037509523808
2,4,01:10:00,2,1870,60,20,0,1,NYJ,0,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,1,1,2,2010,70,1,0.8211743946262217,0.07726341722628662,0.01614969016366784,0.0024759244489674834,0.052065763502579104,0.0015224192891443546,0.02934839074313296,0,0,0.0832597611389888,-0.6342275564367426
3,1,09:15:00,10,1455,93,10,0,1,NYJ,14,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1455,0,0.01891166727848819,0.19049565782681702,0.13716736622502948,0.02096849769914746,0.3278781428971587,0.0059434844156991615,0.29863518365765984,0,0,2.0933664933019513,0.3145818824365345
3,1,08:39:00,9,1419,79,10,0,0,NYJ,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1419,0,0.016681598636036687,0.24208254266720355,0.10285617383710581,0.006677224157476477,0.25103349294689536,0.006226866522203251,0.37444210123307875,0,0,2.407948375738486,-0.13554779046594634
3,2,07:54:00,8,1374,78,9,0,0,NYJ,6,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1374,0,0.020356057258976847,0.22300398063377924,0.11617249918674814,0.007729745991845991,0.29147863055536805,0.007076749757756089,0.33418233661552565,0,0,2.2724005852725395,0.35430312205274817
3,3,07:08:00,8,1328,72,3,0,1,NYJ,12,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1328,0,0.021642295636484236,0.19763858941964912,0.11198276759429712,0.00582464468512955,0.2805247238654315,0.006785099924123428,0.375601878874885,0,0,2.6267037073252877,0.0029842909920962946
3,1,06:37:00,7,1297,60,10,0,0,NYJ,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,guard,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1297,0,0.016761743419771047,0.30078975356484156,0.06113054679497938,0.0013001732580579398,0.16157803360676487,0.006078556180223615,0.4523611931753616,0,0,2.629687998317384,-0.24917427555147098
3,2,05:53:00,6,1253,59,9,0,1,NYJ,35,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1253,0,0.02090380218338459,0.30206094214769125,0.06976621321229341,0.0018688028322337996,0.1909434419540446,0.006943462819078147,0.4075133348512742,0,0,2.380513722765913,0.4262171321440458
3,1,05:15:00,6,1215,24,10,0,0,NYJ,6,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1215,0,0.00778774551696903,0.37229188996380935,0.019548758431326755,4.5656435281800104e-5,0.05410744833626041,0.004565643502447404,0.5416528578139053,0,0,2.8067308549099588,-0.3048500443412472
3,2,04:47:00,5,1187,18,4,0,0,NYJ,18,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,21,21,NE,NYJ,3,3,2,2010,1187,0,0.007530390760722552,0.40864094108576227,0.016611013157555324,5.211069220022454e-5,0.046885808716460316,0.004245028054793102,0.5160347075325062,0,0,2.5018808105687116,4.498119189431288
3,1,03:50:00,4,1130,94,10,0,1,NYJ,15,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,1130,0,0.09602843648817148,0.1644990381159688,0.08971793882423425,0.02538819634840088,0.35557818945769576,0.007534716701400669,0.2612534840641281,0,0,2.0599280237896047,0.3160508402598068
3,1,03:04:00,4,1084,79,10,0,0,NYJ,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,middle,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,1084,0,0.08770078544282289,0.2161402044119707,0.06657215667357759,0.007677477345337675,0.27529821718840847,0.008177326416112424,0.33843383252177034,0,0,2.3759788640494115,-0.1433479989795141
3,2,02:59:00,3,1079,79,10,0,1,NYJ,11,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,1079,0,0.0927967914127996,0.19458716382361277,0.0778269331441426,0.009533113251458428,0.32298485372575886,0.009214911616728392,0.2930562330254995,0,0,2.2326308650698974,0.27876642116900197
3,1,02:18:00,3,1038,68,10,0,0,NYJ,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,1038,0,0.08161739105097209,0.2505432701630739,0.05051526818584131,0.003052317734524128,0.21824748653358286,0.008297693336663442,0.3877265729953424,0,0,2.5113972862388994,-0.19708233452265
3,2,01:34:00,2,994,67,9,0,0,NYJ,5,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,994,0,0.09850032053164219,0.23763246882907532,0.05601008358481255,0.0039647172181325385,0.25333603736355836,0.009383434700020015,0.34117293777275903,0,0,2.3143149517162493,0.07665265506257857
3,3,00:55:00,1,955,62,4,0,1,NYJ,50,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,955,0,0.10501596636457833,0.22406527095383247,0.055918824030989016,0.003468517005361359,0.25819281877789585,0.009733597933051058,0.3436050049342919,0,0,2.390967606778828,0.4394673244917837
3,1,00:05:00,1,905,12,10,0,0,NYJ,11,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,905,0,0.026697004782894537,0.3697992458191229,0.00896331679635806,1.8283048139467877e-5,0.04360970925850068,0.005865785236544066,0.5450466550584404,0,0,2.8304349312706116,3.40702185791115
4,1,15:00:00,15,900,1,1,1,0,NYJ,1,1,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,28,28,NE,NYJ,3,3,2,2010,900,0,0.007426362392322796,0.06119531159635577,0.0023229334867473045,1.192752065691713e-4,0.012978771365244952,0.004822843674949486,0.9111345022778105,0,0,6.237456789181762,0.7625432108182384
4,1,12:46:00,13,766,28,10,0,0,NYJ,7,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,766,0,0.10759656549414404,0.30764654878283426,0.009934025108682699,1.0107848201618034e-4,0.08320655629782128,0.009800731370973459,0.48171449446352793,0,0,2.697707346940125,-0.14383185493530837
4,2,12:01:00,13,721,21,3,0,0,NYJ,2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,721,0,0.10675594701867487,0.3304691459559845,0.00784379491603804,9.945059640633921e-5,0.06922989920299721,0.009047071979719134,0.47655469033018005,0,0,2.5538754920048166,-0.4966655684778085
4,3,11:19:00,12,679,19,1,0,0,NYJ,0,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,guard,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,679,0,0.12207265028103251,0.36939392312332553,0.007458897767949666,1.4988309578625798e-4,0.07071116613247519,0.008453837098010793,0.4217596425014201,0,0,2.057209923527008,-2.0606021011386613
4,4,10:50:00,11,650,19,1,0,1,NYJ,10,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,tackle,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,650,0,0.19065160283308047,0.5046853808192592,0.010685045864818691,4.778907581781959e-4,0.10938817055317805,0.016313716795384705,0.16779819237610077,0,0,-0.0033921776116532243,3.2029339030462918
4,1,10:10:00,11,610,9,9,1,0,NYJ,4,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,610,0,0.07537532761054931,0.31217030809616125,0.003058990508072792,1.1632414496073262e-5,0.023867010820574325,0.005593217734401257,0.5799235128157451,0,0,3.1995417254346386,0.20531705299966996
4,2,09:26:00,10,566,5,5,1,0,NYJ,5,1,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,35,35,NE,NYJ,3,3,2,2010,566,0,0.08294303199992872,0.28283822591182406,0.003105474909825878,5.395905436110122e-5,0.02860595094301576,0.008605846745279765,0.5938475104357648,0,0,3.4048587784343085,3.5951412215656915
4,1,05:49:00,6,349,91,10,0,0,NYJ,0,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,end,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,349,0,0.7518676182123867,0.02869064419611026,0.005851893090623693,0.009818904487725443,0.14959380515250234,0.00545774954074629,0.04871938531990521,0,0,0.6342245615946798,-0.05204872583633591
4,2,05:05:00,6,305,91,10,0,0,NYJ,6,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,305,0,0.7691636863985054,0.020739605082503013,0.005635224104354715,0.009424667663629859,0.1540851923701586,0.005455834983288515,0.03549578939755978,0,0,0.5821758357583439,0.05362763321776798
4,3,04:22:00,5,262,85,4,0,1,NYJ,0,0,NA,NA,No Play,1,Incomplete Pass,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,262,0,0.7747235984188544,0.016545021536013227,0.005388953717439308,0.006606508859621528,0.15193027198334816,0.005393666261345584,0.03941197922337789,0,0,0.6358034689761118,-0.024192676752309072
4,1,04:18:00,5,258,80,10,0,0,NYJ,2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,guard,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,258,0,0.7817437212395193,0.03141529586373118,0.004057983096801297,0.0039586968533671,0.1204394854528526,0.005665730966497644,0.05271908652723079,0,0,0.6116107922238028,-0.05383273380098874
4,2,03:35:00,4,215,78,8,0,0,NYJ,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,215,0,0.7990334792831699,0.025307687972270676,0.0037999062622601485,0.0036888941964454626,0.12035932139891699,0.005725949233208697,0.042084761653728014,0,0,0.557778058422814,-0.021847993168748858
4,3,02:48:00,3,168,77,7,0,0,NYJ,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,168,0,0.8085490469793067,0.017763323544757948,0.003802284612447902,0.0036925938096576552,0.12796765740627666,0.0057611731941728675,0.03246392045338038,0,0,0.5359300652540652,0.04858816090961682
4,4,02:42:00,3,162,77,7,0,1,NYJ,18,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,42,42,NE,NYJ,3,3,1,2010,162,0,0.7984237256811961,0.00801690398710432,0.004705095552767748,0.003561220997000419,0.15552754065961585,0.006406707525104497,0.023358805597210975,0,0,0.584518226163682,-2.9280637866298003
1,1,14:54:00,15,3594,68,10,0,0,CHI,5,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1794,0,6.491679405646963e-4,0.2648167387817298,0.13569171054136434,0.0023853100443760934,0.2113358354161866,0.0040914005321582994,0.3810298367436203,0,0,2.2268683567796677,0.011942407440967084
1,2,14:24:00,15,3564,63,5,0,0,CHI,-2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,end,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1764,0,6.934493788936291e-4,0.2677191354069563,0.13440554574429195,0.0020448621717245896,0.20490956379973732,0.004245499751165415,0.38598194374723094,0,0,2.2388107642206347,-0.37051971491778124
1,3,13:49:00,14,3529,65,7,0,0,CHI,-2,0,NA,NA,Sack,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,0,NA,1,0,0,CHI,NE,3,3,3,2010,1729,0,8.648815387048096e-4,0.23353882155903372,0.18057142640047535,0.003286011421910601,0.2734997472440355,0.005024115569741358,0.3032149962660986,0,0,1.8682910493028535,-0.303389997891895
1,4,13:20:00,14,3500,67,9,0,1,CHI,17,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1700,0,0.0011377273083227034,0.14370100067699107,0.2625829849355852,0.005015971596698185,0.3812397644167238,0.0063390652439870646,0.19998348582169198,0,0,1.5649010514109585,-3.9379574971756734
1,1,11:03:00,12,3363,85,10,0,0,CHI,8,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1563,0,0.002344798638377055,0.2078549909762694,0.19803413605251632,0.009311984199085903,0.29122716329834114,0.0035777369631419084,0.28764918987226834,0,0,1.8095641584997435,0.4185926729384777
1,2,10:30:00,11,3330,77,2,0,1,CHI,12,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1530,0,0.0024482252476582004,0.2091215194063421,0.17673677078299682,0.00478957007262713,0.2469888733092749,0.0035699972927799597,0.3563450438883209,0,0,2.228156831438221,-0.08393595717723779
1,1,09:54:00,10,3294,65,10,0,0,CHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1494,0,0.002072726600905437,0.28750880667485396,0.13060422964788876,0.0017054869879022433,0.1872779616357388,0.003551048315910796,0.3872797401368001,0,0,2.1442208742609834,-0.2574316307132767
1,2,09:50:00,10,3290,65,10,0,0,CHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1490,0,0.0022322631482213982,0.27643546195146973,0.15443468768472007,0.0024786715466177263,0.2221479513052209,0.004004979772806671,0.3382659845909434,0,0,1.8867892435477067,-0.25151045931522287
1,3,09:46:00,10,3286,65,10,0,1,CHI,17,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1486,0,0.0023475438791463413,0.24617668253371977,0.19156699163226193,0.0031440091145509452,0.2735983156748899,0.004801853656532803,0.27836460350889836,0,0,1.6352787842324839,0.6919391927035998
1,1,09:09:00,10,3249,48,10,0,0,CHI,2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1449,0,0.0015994325021138087,0.3426203799140283,0.08296361998581893,3.664209284102729e-4,0.11687267038908843,0.0032178083964737496,0.4523596678840665,0,0,2.3272179769360837,-0.31219822623622573
1,2,08:39:00,9,3219,46,8,0,0,CHI,-4,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1419,0,0.0018471212639766448,0.361007188606861,0.09144821865246895,5.249281424109417e-4,0.128565882002864,0.0034664049012529284,0.41314025643016533,0,0,2.015019750699858,-0.678675296197162
1,3,07:51:00,8,3171,50,12,0,1,CHI,16,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1371,0,0.002745066800740746,0.36157384121381253,0.1359554030016355,0.0010757846117198523,0.19161125503971502,0.004719406803267465,0.3023192425291091,0,0,1.336344454502696,1.0402196313613135
1,1,07:10:00,8,3130,34,10,0,1,CHI,24,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1330,0,0.0017179548526147508,0.3806338276059991,0.054754735209779894,9.613614703969673e-5,0.0743385776855516,0.0027158240837831323,0.4857429444152319,0,0,2.3765640858640094,0.3316944455669235
1,1,06:31:00,7,3091,10,10,1,0,CHI,3,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1291,0,6.467376240306014e-4,0.4086870426489101,0.014994948313327205,4.797650960488725e-6,0.014868095683294504,0.001169958809036439,0.5596284192704406,0,0,2.708258531430933,-0.11606192869803511
1,2,05:58:00,6,3058,7,7,1,0,CHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1258,0,7.310559953699091e-4,0.41798711279018635,0.016226931315539966,1.6786949185576917e-5,0.017239636825915255,0.0015157861931060894,0.5462826899306968,0,0,2.5921966027328978,-1.629160335947292
1,3,05:52:00,6,3052,7,7,1,0,CHI,7,1,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,CHI,NE,3,3,3,2010,1252,0,8.591190359280218e-4,0.5753471328171458,0.019860029369262792,3.2036447303182764e-5,0.022028491339618445,0.002035166369471151,0.37983802462127053,0,0,0.9630362667856058,6.036963733214394
2,1,15:00:00,15,2700,87,10,0,1,CHI,12,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,7,7,CHI,NE,3,3,3,2010,900,0,0.055886358447272994,0.20897581537044385,0.16520092688928217,0.01057227237865017,0.2884143786420467,0.0035100415679071876,0.26744020670439683,0,0,1.713009459452285,0.19326370392887848
2,1,14:26:00,15,2666,75,10,0,1,CHI,11,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,tackle,NA,NA,0,NA,0,7,7,CHI,NE,3,3,3,2010,866,0,0.051170475663252564,0.2579952344966682,0.13041783036696394,0.00392394511403963,0.22721796235289057,0.003602721539718726,0.32567183046646636,0,0,1.9062731633811636,0.12922681956294846
2,1,13:51:00,14,2631,64,10,0,0,CHI,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,7,7,CHI,NE,3,3,3,2010,831,0,0.04591639504399181,0.2999203935597439,0.10058277302433138,0.0015149680215065105,0.17494189584911238,0.0035318446467965925,0.37359172985451744,0,0,2.035499982944112,-0.22099728800761698
